text,label,FOOD_usefulness,FOOD_score,LOCATION_usefulness,LOCATION_score,ATOMSPHERE_usefulness,ATOMSPHERE_score,SERVICE_usefulness,SERVICE_score,PRICE_usefulness,PRICE_score,MENU_usefulness,MENU_score,SPEED_usefulness,SPEED_score
"This place is the worst. We've gone there a number of times based on convenience and the fact that they have decent food, but they have gotten our orders wrong more than half of the time. Will not be going back, no matter how convenient it is.",0,0.98046875,2.859375,0.16015625,4.59375,1.6647391e-08,1.1171875,0.98046875,1.0625,2.4868996e-13,4.59375,4.209578e-07,1.359375,2.0582229e-07,2.59375
"I have been coming to this place for years and my family has been coming here for at least 2 generations. 

The burgers are really the only reason to go here. Well besides the milkshakes. I always get a burger because they are always cooked perfectly. Juicy, flavorful and always the best tomatoes and onions.

Of course when ordering a burger here you must get a milkshake. I really love the Black and White malt shake. So good. McDonald's ripped off this place. 

I would also recommend bringing at least a sock full of quarters for the jukebox. They have all the latest NOW that's what i call music that is worth playing for the entire restaurant to enjoy. 

One day I will conquer the everything but the kitchen sink ice cream sundae with 22 scoops of ice cream. 

I will go to this place and pass it on to my kids and my grand kids one day.",2,1.0,5.0,2.564775e-10,1.546875,0.0046081543,4.6875,1.4438228e-11,3.71875,3.140599e-12,3.65625,0.96875,4.875,4.2018655e-10,1.8046875
Food was OK. REALLY loud hip hop music was annoying and out of place in a restaurant. I don't get their choice of music there.,1,1.0,2.25,1.7230661e-13,4.4375,0.96484375,2.25,3.250733e-13,4.28125,3.1974423e-13,4.5,2.1671553e-13,4.40625,1.8296475e-13,4.34375
"The best part of our breakfast was Teresa, she was awesome! Food was good and fast! We got the eggs Benedict but I will try something sweeter next time. Highly recommended",2,1.0,3.96875,2.5046631e-13,4.25,2.2817403e-07,1.7109375,1.0,5.0,2.8954616e-13,4.4375,0.84375,3.453125,1.0,5.0
"""A"" for atmosphere. How can you fail with an historic venue and a seat on the porch overlooking Gulfport's main drag?  A- for cocktails. Zach the bartender is good (as a waiter and bartender) but a martini ordered ""up"" still contains vermouth. Didn't miss it but surprised he told me that a martini ordered up doesn't contain vermouth. It does. B- for food. I had the pork chop. VERY salty. But the non vermouthed martini helped to soften. The escargots were served out of shell. Not a biggie but a bowl of snail meat is hard to sell on the uninitiated. More for me. Short ribs served up in a large bowl?  Odd choice but my dining companion didn't complain. Much. I will be back. Hopefully the wait staff is more rested. I felt for them after having had a killer New Year's Eve night and then a brunch service immediately thereafter.",2,1.0,2.234375,1.0,5.0,0.984375,5.0,0.984375,3.765625,6.1106675e-13,4.40625,0.7421875,2.90625,8.34465e-07,3.0
"Simply amazing. The dogs are all beef, the buns are warm and the ingredients are fresh. Mr Garcia puts a lot of love in these hot dogs. He makes all of his own toppings and on the weekends he grills onions and will wrap the dogs in bacon.  He will make an effort to get to know you while you wait too.

Just be warned, you need to sit down at the table, grab a fork, a knife and plate, unwrap your dog and enjoy like a fine steak. Mr Garcia does not skimp on the toppings and really the only way to eat one is with a fork and knife. 

Usually he's only open in the hotter months, but it's February and he's out! And he would love to make you the best hot dog you've ever had :)",2,1.0,5.0,1.0523945e-07,1.6953125,0.00022411346,4.125,0.24609375,5.0,6.3948846e-13,4.1875,0.3828125,4.96875,5.1498413e-05,1.0625
they have a vegan vegetarian menu but they use the same fryer for meat and the soy/tofu veg dishes!,0,0.7890625,1.546875,2.344791e-13,4.53125,1.6570091e-05,1.046875,1.6552804e-10,1.4765625,2.7711167e-13,4.53125,0.5234375,2.796875,8.469669e-12,2.09375
The food is great! Really good Pho! And the waffles with ice cream are amazing. We went on a day they were short staffed and the girl who waited on us was great. She worked so hard to keep everyone happy and kept checking on us often.,2,1.0,5.0,1.4210855e-13,4.40625,7.43866e-05,3.703125,1.0,5.0,2.3270275e-13,4.53125,0.98828125,4.75,0.00034713745,3.546875
"Their hours are listed until midnight, but we got there at 10:00pm tonight and they said they were closed. We walked from Hotel Congress to get some late night food. A place which lists the wrong hours (on Yelp and on their website) and then turns people away cannot get a good review.",0,3.7125858e-13,4.53125,0.0054016113,4.25,1.2144446e-06,1.078125,0.984375,1.0,2.6467717e-13,4.5625,2.5401903e-13,4.5625,0.015319824,1.03125
Last night we drove by going to the grocery store and noticed how busy liquid garage looked. The next day we decided to go in and try it out and we weren't disappointed. Beautiful bar and great beers! Definitely our new go to spot,2,4.803269e-12,3.640625,0.00064468384,4.0625,0.005645752,4.84375,5.65592e-12,4.46875,3.7303494e-13,4.5625,9.592327e-13,3.890625,2.0918378e-11,2.234375
"We live in Orlando and went to Wagon Wheel swap meet, afterwards on the freeway we yelped a Seafood restaurant and Shrimp Boat came up. It was Saturday April 8 and had the best lunch special. It was a cup of lobster bisque and a small spinach salad with 5 grilled shrimp on it. How can you pack so much flavor in a small dish as this, I don't know but it was (kudos to the Chef) and the hot fresh bread with butter topped it off. I had a German beer and hubby had a Kentucky Bourbon Ale beer, both were tasty. They have a good variety of draft and a full bar too.
I also have to give much praise to our server Tiffany as she was so sweet, explained everything and gave us the best 5 star service we have ever had. This place is a hidden gem and can't wait till we're back in that area to visit again. 
Took home menus and see they have a Prix Fixe dinner for $20 that looks delish.
I would highly recommend this place if you are visiting or live in the area!",2,1.0,5.03125,6.854534e-06,3.359375,0.003829956,4.8125,1.0,5.0,0.58984375,4.78125,0.7734375,4.84375,4.4936314e-08,3.0
"Fantastic service, great food too! You definitely won't go away hungry if you eat here.",2,1.0,4.34375,1.7852386e-13,4.375,1.0871304e-12,3.671875,1.0,5.0,2.7355895e-13,4.40625,0.00013542175,3.078125,1.2572855e-07,3.59375
Just finished my take out order and I was impressed from start to finished. I placed my order with a young man who was very attentive on the phone. As I walked in the place was busy but the young lady who was the host did a very great job executing us all and making us feel welcomed. On top of this all the food was delicious and so was their tea! I will definitely be back! Thank Cafe Santa Rosa for all your hard work.,2,1.0,5.0,1.8510036e-08,1.7109375,0.20214844,4.9375,1.0,5.03125,4.5119464e-13,4.46875,0.0040893555,2.34375,2.9616058e-07,3.453125
"2nd visit and it was even better than the last. Got the nachos this time. Yum yum yum. Love the ambience, quick serve, and friendly staff. Music was just a tad loud for this old fart though.",2,0.9921875,5.0,4.765752e-10,3.28125,0.98828125,4.96875,1.0,5.0,3.3217873e-13,4.4375,0.47460938,3.890625,1.0,5.0
"The food is normally fairly good but the chicken on the Waldorf and chicken spinach salad was awful. It was extremely dry and strange texture. The salmon salad was decent and the chicken tender were good once you got past all the breading. The coleslaw has a unique taste and I'll leave it at that. I will say that management did take the two salads off the bill. 
This is my second visit where I had their salads. I would recommend looking past them on the menu.",1,1.0,2.25,1.2789769e-13,4.59375,1.1001248e-08,1.5546875,0.89453125,4.875,7.338822e-07,4.34375,0.9140625,2.140625,9.913492e-11,2.34375
"With pretty good reviews on yelp, we decided to stop in on our last night in town for dinner. We enjoyed sitting outside and the place was packed so our hopes were high! Unfortunately by the end of the meal they fell pretty far. We started out with two drinks-a rum runner and a mango delight. It took a while for our server to get our drinks which is fine, but he came back to ask us for us drink order twice after we already put it in. The rum runner was ok, while the mango delight(I think this is their signature drink) tasted strong and cheap-not in a good way. It was not very good and if we for some reason go back I wouldn't be getting drinks again. After we ordered our food our server came back 10 minutes later and asked us to repeat our order, so at that point we were a little frustrated... it was also happening to the two tables beside us that he was covering as well. 

We got crab fries to share which were the best part of the meal! I had the Buffalo grouper sandwich which was ok but small and dry/lacking sauce. I was supposed to have slaw as my side, not fries which I ended up getting, so the way the service was going I just ate them. My boyfriend got fried shrimp which was good.

When we got the bill, we were still finishing up. The server came back a few minutes later and literally stood over us until we dug out our cash... it was clear we weren't ready yet and he should've come back in a few minutes... but continued to stand over us with his hand out. It was **very** strange and I've never experienced service like this. Overall it was overpriced in the end, for what we received, not anything great and the service was not good. We really wanted to love this place but they made it impossible :-(",0,0.0012664795,3.84375,0.001953125,3.875,1.0,2.5,0.0018539429,3.8125,0.0019378662,3.875,0.001411438,3.84375,0.0019454956,3.8125
"Ya know, I always judge a local pizza joint by their house special fries. You know the ones: cheese, bacon, etc? Stadium Pizza's megafries are only okay, sadly. It would've been nice if they put the bacon on top of the cheese, but a little handiwork fixed that situation. Still, it was edible and satisfied my craving.

I'm sure this place has better food, like pizza and stuff, so consider this review an asterisk for update later once I've had a good sample of the menu.",1,1.0,2.421875,1.314504e-13,4.46875,1.2732926e-11,2.40625,4.2632564e-13,4.375,2.629008e-13,4.5625,0.064941406,2.265625,4.3655746e-10,1.7578125
